Air_Temp,Process_Temp,RPM,Torque,Tool_Wear,Vibration,Pressure,Humidity,Voltage,Current,Production_Count,Maintenance_Days_Ago,Defect,Failure
25.9,37.4,970,49.4,76,0.33,101.9,59,215.7,9.8,904,74,1,1
26.7,37.1,1415,44.3,173,0.55,102.4,46,227.0,10.6,374,74,0,0
23.6,41.2,1453,41.6,80,0.11,100.5,53,218.5,12.0,935,22,0,0
27.8,44.0,1437,36.7,198,0.29,104.9,44,219.9,7.0,812,75,1,1
26.8,40.2,1543,40.1,228,0.4,100.0,60,215.7,7.8,825,67,0,0
25.9,37.1,1507,41.4,54,0.26,103.4,40,216.4,10.9,661,39,0,0
20.8,32.0,1768,43.8,241,0.56,105.0,37,219.2,11.7,652,49,0,0
28.6,42.6,1475,53.8,1,0.26,101.6,48,222.4,8.6,308,41,0,0
29.0,42.0,1433,34.8,209,0.43,105.5,35,226.6,8.9,403,36,0,0
19.8,29.3,1580,41.8,151,0.37,99.6,70,216.9,13.3,378,78,0,0
21.7,31.6,1736,44.4,245,0.3,103.3,55,216.9,10.2,713,90,0,0
23.4,33.4,1482,20.2,169,0.45,102.9,46,224.0,10.2,517,30,0,0
28.7,44.0,1372,51.3,95,0.4,106.1,57,220.2,14.2,955,51,1,0
26.9,35.3,1475,36.9,45,0.38,101.6,32,221.3,9.0,557,32,0,0
28.8,44.8,1772,47.4,243,0.19,100.7,56,226.6,11.9,736,13,0,0
23.0,33.9,1552,34.0,174,0.21,99.3,65,216.9,8.6,783,83,0,0
26.2,42.5,1479,40.5,0,0.33,105.4,40,224.7,10.9,405,3,0,0
28.3,38.5,1477,34.4,68,0.56,104.1,51,221.2,10.5,663,6,0,0
26.6,38.2,1454,50.8,48,0.58,101.4,63,210.7,9.7,460,43,0,0
23.1,35.0,1459,42.2,24,0.39,103.0,43,226.0,10.0,224,11,0,0
21.4,30.2,1633,40.2,5,0.4,104.6,42,221.8,11.4,508,32,0,0
22.3,38.6,1295,47.9,102,0.23,100.0,65,220.4,10.4,440,89,0,0
27.4,42.0,1459,35.5,172,0.35,105.0,66,220.6,9.3,773,1,0,0
25.4,34.9,1593,34.4,227,0.44,102.2,33,213.5,9.6,579,63,0,0
25.8,36.6,1555,47.6,193,0.36,101.1,30,219.4,8.9,434,55,0,0
26.4,44.8,1264,48.4,23,0.45,100.1,45,225.2,8.7,357,50,0,0
27.1,37.3,1487,27.4,213,0.46,104.2,41,208.4,7.2,375,21,0,0
24.2,34.0,1552,44.1,194,0.3,104.4,43,220.3,7.0,759,25,0,0
26.9,35.8,1353,32.0,68,0.29,105.0,53,218.1,10.4,349,53,0,0
25.1,38.7,1449,25.6,35,0.18,100.0,44,222.7,10.3,381,0,0,0
28.4,37.8,1650,44.3,244,0.51,98.5,31,227.5,10.9,767,88,1,1
26.6,40.6,1263,38.5,244,0.43,97.9,46,223.4,9.4,359,36,0,0
20.9,34.6,1436,27.5,16,0.4,106.7,49,220.4,10.1,574,39,0,0
23.8,36.9,1653,47.1,96,0.29,101.5,48,218.8,7.7,901,44,0,0
25.1,35.3,1409,50.0,161,0.42,100.8,58,220.1,7.7,627,55,0,0
27.8,37.0,1391,45.9,230,0.5,100.1,41,215.2,8.2,575,49,0,0
26.4,41.1,1598,42.0,200,0.07,98.0,30,224.7,11.6,828,11,1,0
29.4,46.1,1485,41.6,48,0.33,100.1,54,215.1,8.1,250,13,0,0
22.4,39.6,1525,33.7,82,0.27,100.2,57,228.7,10.3,535,66,0,0
24.4,36.6,1203,46.4,26,0.33,103.2,56,220.1,10.4,203,4,0,0
21.2,29.9,1358,35.2,16,0.22,99.3,46,225.3,13.8,870,81,0,0
23.6,34.5,1500,37.7,123,0.35,100.6,60,221.8,10.6,377,0,0,0
24.2,41.8,1407,42.6,223,0.39,100.2,40,226.3,9.5,620,20,0,0
27.5,35.8,1826,41.0,40,0.43,104.6,56,226.3,9.9,839,3,0,0
28.1,43.0,1451,47.1,40,0.38,102.9,53,225.1,9.6,288,33,1,1
26.6,39.4,1655,54.3,68,0.41,102.7,46,227.7,9.8,402,53,0,0
27.3,44.0,1338,51.8,31,0.3,100.7,39,220.9,11.2,915,12,0,0
25.4,40.6,1414,33.4,2,0.35,99.4,34,218.5,8.8,801,39,0,0
27.6,36.3,1514,45.2,155,0.25,103.0,44,222.7,9.2,469,25,0,0
27.9,46.5,1603,32.1,165,0.39,102.2,57,222.0,10.7,345,90,0,0
23.7,37.2,1369,46.1,79,0.33,100.8,31,220.9,9.5,790,40,0,0
23.0,39.8,1420,34.5,57,0.38,100.3,35,210.9,9.4,966,18,0,0
29.0,38.8,1487,43.8,185,0.41,102.4,51,226.1,9.6,461,50,0,0
25.8,41.6,1357,44.6,186,0.22,101.8,36,208.9,12.2,342,0,0,0
22.2,39.8,1209,37.4,250,0.29,102.6,48,219.1,12.2,554,33,0,0
28.7,43.1,1483,40.0,121,0.26,99.8,41,229.1,6.3,260,21,0,0
21.7,39.2,1228,26.0,12,0.36,101.2,67,224.6,8.9,643,1,0,0
24.9,34.7,1263,38.0,165,0.22,100.2,43,211.2,10.7,473,11,0,0
23.3,38.2,1413,50.4,240,0.36,103.4,55,229.8,10.0,886,10,0,0
19.8,37.7,1825,51.6,68,0.38,100.8,31,215.2,5.3,712,74,0,0
20.5,33.6,1455,44.8,86,0.55,99.7,55,217.3,9.5,323,31,0,0
23.8,38.3,1678,36.9,179,0.36,102.2,55,211.3,10.9,660,86,0,0
29.4,43.6,1392,41.9,42,0.35,97.1,65,220.1,10.4,514,31,0,0
26.4,38.6,1736,34.4,43,0.21,100.9,35,216.7,12.6,509,37,0,0
25.4,44.1,1628,37.6,18,0.29,102.9,35,227.6,10.8,477,60,0,0
19.7,36.6,1570,39.6,65,0.24,103.2,56,224.5,10.7,316,80,0,0
25.0,33.5,1941,60.6,1,0.33,100.9,35,219.4,9.6,819,56,0,0
28.5,48.0,1408,34.6,233,0.2,104.4,31,210.7,7.2,290,18,0,0
25.2,41.8,1733,44.2,232,0.36,99.6,50,222.6,6.2,858,55,0,0
24.6,42.3,1497,50.6,26,0.3,101.0,37,225.7,9.5,554,48,0,0
21.3,31.3,1592,37.4,157,0.37,97.8,64,218.8,11.5,221,28,0,0
24.4,32.5,1471,46.0,131,0.32,102.2,48,215.6,10.3,514,60,0,0
23.7,40.1,1189,37.1,179,0.3,100.0,40,219.3,8.4,433,10,0,0
33.3,42.7,1593,26.8,148,0.15,105.2,30,217.3,11.3,557,17,0,0
22.9,39.6,1689,47.7,167,0.29,102.7,41,218.7,11.5,287,48,0,0
23.5,33.0,1300,27.9,218,0.35,101.6,39,223.5,8.4,573,25,0,0
23.2,42.9,1210,40.0,191,0.37,97.8,60,221.8,12.1,911,31,1,1
25.7,43.5,1652,36.3,231,0.28,103.0,56,223.0,12.6,405,90,1,1
26.7,44.0,1694,40.4,236,0.28,101.2,61,210.2,12.3,992,88,1,1
31.0,48.6,1729,41.2,20,0.33,103.3,67,227.1,10.4,464,88,0,0
27.1,39.6,1516,51.9,228,0.43,104.8,66,220.7,11.4,878,28,0,0
23.6,31.9,1667,39.6,240,0.48,101.7,46,210.9,11.4,852,49,0,0
28.2,43.9,964,38.8,201,0.42,102.1,68,222.2,9.7,712,86,1,1
29.3,45.1,1768,25.0,193,0.25,104.1,46,224.7,7.5,521,59,0,0
29.8,42.4,1964,42.1,187,0.5,103.8,65,227.1,9.6,897,33,1,0
22.7,34.1,1404,38.8,136,0.46,102.9,57,222.5,11.3,226,9,0,0
22.6,31.5,1776,56.9,33,0.27,102.4,69,215.4,8.4,461,24,0,0
24.4,42.7,1674,40.9,236,0.29,99.1,41,218.2,10.0,476,6,0,0
21.7,37.7,1270,33.5,120,0.38,99.7,63,217.8,11.1,246,22,0,0
22.3,34.8,1445,34.8,219,0.3,101.3,34,217.3,9.4,817,62,0,0
23.2,42.1,1502,44.5,70,0.24,100.9,54,220.0,7.9,205,23,0,0
23.0,37.7,1775,49.4,58,0.39,104.2,35,220.1,10.9,906,37,0,0
24.3,41.4,1405,32.7,22,0.39,103.3,31,221.9,7.8,940,76,0,0
26.2,37.0,1319,46.3,170,0.64,96.2,35,217.4,7.0,320,88,0,0
22.1,41.9,1450,44.4,200,0.35,104.8,30,222.7,9.7,889,65,0,0
28.2,42.5,1362,46.8,225,0.48,99.5,62,222.2,8.1,448,22,1,1
26.4,38.9,1234,31.7,226,0.16,103.2,44,214.9,12.2,306,35,0,0
26.3,41.5,1106,40.5,48,0.28,99.6,59,221.3,13.9,441,22,0,0
23.0,33.5,1869,47.4,56,0.3,100.4,70,217.4,12.5,731,87,0,0
26.8,43.4,1655,30.9,246,0.58,99.7,45,223.2,10.1,738,49,1,0
24.6,37.7,1826,36.3,180,0.44,103.4,60,217.5,10.8,373,79,0,0
25.0,36.7,1796,34.0,219,0.32,104.7,40,224.0,6.8,940,19,0,0
24.3,40.2,1329,38.8,40,0.37,102.8,42,213.5,9.5,286,62,0,0
19.7,36.1,1685,52.4,196,0.27,96.7,33,219.5,9.2,411,76,1,0
24.1,38.9,1628,34.1,248,0.47,101.2,62,220.5,8.6,309,38,0,0
30.3,44.7,1190,23.3,31,0.41,101.3,34,224.7,10.0,275,43,0,0
23.9,34.9,1561,40.6,128,0.4,104.2,34,226.2,8.0,250,68,0,0
27.2,42.6,1687,44.0,112,0.26,99.8,58,226.0,10.3,368,74,0,0
29.4,48.8,1603,28.8,105,0.46,105.0,36,218.2,10.5,230,75,1,0
22.1,38.2,1650,46.3,179,0.43,100.2,70,219.6,4.5,655,32,0,0
26.9,43.7,1216,46.5,32,0.38,102.3,45,211.7,10.9,308,19,0,0
24.2,40.4,1681,23.1,158,0.53,101.3,52,211.0,7.8,448,84,0,0
22.5,41.9,1574,24.8,109,0.24,100.4,42,218.4,9.5,277,50,0,0
20.5,38.8,1629,43.8,106,0.39,101.8,39,219.5,12.5,333,32,0,0
24.1,43.5,1372,43.0,32,0.52,99.1,67,216.9,9.2,846,52,0,0
24.3,39.6,1532,37.6,166,0.05,98.1,34,215.1,13.5,457,72,0,0
24.2,34.1,1658,30.2,167,0.45,103.5,60,229.5,7.3,516,71,0,0
20.8,37.7,1390,29.1,72,0.34,99.7,57,211.4,11.4,416,42,0,0
18.9,29.1,1579,43.9,10,0.37,103.1,66,224.7,6.8,535,48,0,0
25.6,34.8,1519,43.9,76,0.36,103.5,61,220.9,8.7,892,47,0,0
26.3,34.4,1512,49.0,240,0.41,100.7,52,219.0,6.5,242,5,1,1
24.6,40.8,1723,33.1,220,0.53,100.2,37,217.8,8.0,344,28,0,0
24.8,34.0,1493,37.2,57,0.47,102.4,59,227.1,8.2,957,66,0,0
31.2,50.6,1462,30.6,73,0.35,102.3,47,219.3,14.5,588,48,0,0
28.8,44.5,1452,23.0,216,0.2,100.5,36,217.9,11.4,275,54,0,0
24.1,36.4,1319,47.3,202,0.37,99.4,35,224.6,8.8,524,81,0,0
28.4,46.7,1410,35.0,95,0.31,104.7,31,218.8,12.0,791,65,0,0
27.4,38.2,1797,35.3,238,0.31,101.1,52,222.0,9.5,987,28,0,0
23.0,33.6,1632,42.0,40,0.47,101.9,52,214.5,8.1,392,49,0,0
24.4,36.2,1583,49.9,36,0.3,102.1,69,224.3,12.0,686,83,0,0
24.6,43.3,1629,42.2,203,0.37,100.8,68,219.1,11.0,291,79,1,0
23.5,38.2,1461,43.0,16,0.37,100.8,67,220.0,12.6,994,28,0,0
22.3,32.0,1504,34.4,229,0.28,98.5,43,228.5,8.1,910,15,0,0
19.7,29.5,1640,35.7,216,0.32,106.8,33,213.7,8.9,292,71,0,0
21.1,40.8,1868,34.4,239,0.36,101.0,52,221.6,10.2,738,19,0,0
24.6,38.8,1477,38.8,234,0.24,96.4,49,222.2,10.9,686,14,0,0
20.7,29.0,1590,50.3,74,0.32,99.2,58,215.2,14.7,925,12,0,0
23.9,33.2,1658,45.2,112,0.4,102.7,46,222.1,4.5,700,66,0,0
18.4,29.9,1151,47.0,141,0.55,103.2,46,215.5,8.4,957,34,0,0
23.3,31.9,1247,48.1,13,0.16,102.1,30,218.9,8.9,984,57,0,0
24.2,41.3,1334,51.3,83,0.23,100.0,61,212.9,12.9,444,74,1,1
25.7,39.0,1630,35.8,123,0.32,100.7,56,228.4,10.6,307,7,1,0
19.6,34.9,1753,55.4,15,0.36,100.5,50,222.9,9.2,364,38,0,0
28.3,39.1,1462,34.1,237,0.31,97.0,35,213.0,12.1,622,30,0,0
24.9,33.1,1635,45.0,102,0.34,102.5,41,219.2,10.7,748,45,0,0
24.5,34.3,1639,40.0,115,0.5,99.0,47,216.2,11.5,756,14,0,0
18.3,34.5,1609,56.3,232,0.39,101.5,51,211.2,9.2,471,88,1,0
25.8,36.2,1189,42.1,207,0.37,97.1,48,220.7,10.1,599,83,1,1
25.6,34.3,1762,41.9,200,0.34,102.1,32,226.0,7.7,647,45,0,0
18.1,33.0,1500,38.3,177,0.36,100.0,34,223.7,14.2,385,90,0,0
25.3,39.3,1693,48.2,46,0.32,101.1,66,226.5,8.4,566,78,0,0
23.4,43.0,1510,48.9,84,0.45,100.8,45,227.0,6.6,566,9,0,0
22.0,31.0,1622,39.3,131,0.38,98.8,48,223.1,8.1,922,21,0,0
19.6,36.9,939,52.2,201,0.32,102.0,47,223.7,8.4,904,32,1,0
29.4,43.9,1236,38.2,180,0.34,100.7,46,226.7,8.8,635,51,0,0
22.8,37.1,1793,38.4,89,0.31,99.2,63,218.4,14.0,267,46,0,0
27.4,36.0,1621,42.2,152,0.41,99.5,49,218.5,12.0,881,82,0,0
21.1,38.3,1453,38.5,234,0.24,101.7,52,222.2,8.2,380,78,0,0
26.7,46.0,1458,22.3,155,0.2,98.2,52,224.5,12.7,807,57,0,0
21.4,33.8,1450,30.7,189,0.4,105.4,65,220.8,11.1,767,18,0,0
30.0,46.3,1677,33.7,76,0.21,104.0,66,212.4,7.3,671,15,0,0
25.6,40.4,1400,27.9,165,0.18,100.2,45,220.6,12.7,279,73,0,0
22.0,41.4,1460,42.3,224,0.46,101.4,41,220.5,9.5,261,41,0,0
25.0,41.7,1762,38.0,109,0.41,101.0,44,220.5,14.9,433,33,0,0
22.5,35.7,1150,41.4,58,0.4,99.1,30,219.4,10.1,368,79,0,0
30.7,45.6,1772,41.0,26,0.23,99.3,47,215.2,10.6,935,30,0,0
26.1,38.2,1440,41.9,35,0.44,102.0,67,226.5,13.4,507,76,0,0
25.6,39.6,1414,49.5,89,0.59,100.8,68,214.7,7.6,388,53,0,0
26.0,38.5,1802,36.3,32,0.59,101.6,36,214.8,7.7,542,86,0,0
26.8,42.2,1644,34.4,27,0.23,99.6,63,211.1,12.6,774,39,0,0
23.8,43.5,1247,44.0,235,0.31,101.3,51,223.8,10.3,305,58,0,0
25.8,40.4,1439,44.8,33,0.29,100.6,66,228.8,14.0,482,16,0,0
25.5,35.0,1310,43.4,47,0.34,99.2,65,220.3,10.1,373,60,0,0
24.6,32.8,1365,36.8,247,0.28,102.3,52,220.5,11.9,390,58,0,0
27.1,41.6,1774,39.5,240,0.2,100.0,43,227.3,10.5,482,49,0,0
26.2,37.6,1267,25.9,151,0.51,101.3,53,218.1,7.7,722,71,0,0
23.8,38.4,1677,40.5,11,0.31,102.0,58,217.2,12.7,802,16,0,0
23.1,41.0,1516,37.8,49,0.17,98.8,54,224.1,9.2,961,76,0,0
19.7,32.8,1475,45.2,82,0.37,100.4,45,214.8,12.9,721,19,0,0
22.3,31.0,1621,37.2,229,0.23,104.4,38,213.4,11.4,213,55,0,0
20.4,32.9,1758,35.2,235,0.11,102.4,46,223.6,11.1,340,61,0,0
21.7,39.9,1473,35.0,143,0.27,102.8,32,213.3,12.9,647,61,0,0
26.5,42.4,1621,25.4,197,0.54,98.1,31,216.6,11.1,464,87,1,1
16.8,32.7,1282,25.4,183,0.38,104.0,51,222.5,11.3,719,29,0,0
27.3,43.8,1637,46.0,115,0.31,97.9,47,229.0,6.9,377,22,0,0
27.9,36.8,1512,37.1,151,0.31,102.4,58,220.0,9.1,617,46,0,0
29.9,47.3,1390,37.9,54,0.32,101.5,52,220.2,8.8,583,37,0,0
25.3,44.5,1474,38.1,150,0.38,103.5,51,219.2,9.4,503,82,0,0
28.6,37.7,1111,23.3,144,0.29,99.9,35,221.7,7.4,735,39,0,0
25.8,37.7,1741,31.1,122,0.37,100.1,44,220.6,11.8,225,39,0,0
25.3,42.1,1555,32.6,121,0.49,98.5,40,224.0,8.2,687,29,0,0
24.4,42.5,1753,44.8,194,0.35,99.5,37,210.1,10.4,531,58,0,0
19.5,29.2,1323,44.3,90,0.14,101.7,47,218.5,8.7,238,29,0,0
27.5,42.2,1401,35.4,209,0.22,100.2,68,218.7,7.5,829,60,0,0
30.4,39.9,1556,43.9,202,0.35,99.0,70,218.5,12.7,260,9,0,0
21.0,29.7,1609,43.5,200,0.35,104.4,65,218.0,9.7,367,35,0,0
22.1,32.4,1933,39.9,118,0.38,105.0,39,218.9,8.6,469,62,0,0
24.2,34.7,1303,42.0,68,0.07,102.4,67,218.4,12.5,324,70,0,0
22.4,31.9,1684,45.9,156,0.2,101.3,59,213.6,12.1,512,2,0,0
23.6,43.5,1462,47.6,162,0.57,99.0,69,214.7,11.7,229,32,0,0
30.2,38.2,1736,33.6,222,0.29,105.1,67,215.9,12.6,605,62,1,1
25.0,40.7,1556,32.2,49,0.34,106.0,65,226.8,7.5,843,68,0,0
26.1,35.7,1848,26.0,233,0.48,104.1,62,219.0,11.1,602,19,0,0
22.0,30.6,1865,44.8,159,0.57,103.9,37,223.0,15.0,369,83,1,0
26.6,45.7,1235,49.7,5,0.4,101.8,68,221.2,8.3,596,28,0,0
28.3,39.0,1310,43.2,166,0.2,102.2,70,221.9,6.8,223,0,0,0
23.8,36.7,1716,47.7,2,0.43,106.6,32,219.6,12.1,397,60,0,0
23.7,37.2,1908,32.3,212,0.58,100.9,57,219.6,10.1,367,81,1,0
29.2,43.2,1480,30.0,37,0.28,98.8,48,218.4,7.9,533,15,0,0
20.1,28.1,1738,35.2,131,0.33,100.8,45,213.5,8.5,724,16,0,0
25.0,37.9,1054,18.4,102,0.21,103.5,54,218.2,11.8,952,87,0,0
25.7,37.4,1118,41.6,171,0.65,103.8,36,208.7,9.4,375,89,1,1
20.0,29.2,1334,34.1,94,0.21,102.7,50,219.4,6.5,617,3,0,0
24.0,37.3,1581,42.5,127,0.38,99.3,58,220.0,13.4,993,85,0,0
29.4,44.9,1096,31.7,13,0.34,100.0,30,218.8,10.1,586,87,1,0
24.0,41.6,1689,47.5,84,0.46,97.8,42,212.8,9.4,680,0,0,0
24.6,34.7,1607,48.6,60,0.37,103.0,38,216.9,6.9,629,2,0,0
27.3,38.0,1676,44.8,201,0.33,98.6,61,220.2,13.4,482,61,1,0
25.1,33.6,1815,28.3,172,0.52,102.0,68,220.7,15.7,556,77,1,1
21.6,33.6,1508,46.4,196,0.38,101.3,70,230.7,10.0,239,58,0,0
28.4,40.7,1711,44.5,120,0.57,100.3,46,221.9,9.0,353,30,0,0
26.3,40.3,1715,28.5,225,0.4,99.5,46,211.3,5.2,540,45,0,0
23.2,35.6,1686,41.4,158,0.29,101.9,54,226.4,8.8,498,3,0,0
26.2,40.7,1314,32.3,208,0.31,98.3,56,217.1,8.5,737,58,0,0
25.7,35.1,1702,36.7,68,0.29,101.0,31,223.7,10.8,725,24,0,0
22.8,42.4,1700,37.6,123,0.46,99.5,62,216.4,12.3,547,69,1,1
27.6,42.2,1714,49.0,238,0.36,103.1,38,213.2,13.2,758,56,1,1
22.2,40.9,1556,31.7,17,0.36,102.6,42,224.1,11.3,383,82,0,0
26.9,41.8,1496,41.8,224,0.22,102.0,63,222.8,7.2,635,44,0,0
24.3,40.4,1421,39.5,126,0.22,101.4,36,228.8,9.8,925,58,0,0
27.4,37.8,1783,42.8,56,0.08,100.5,70,221.5,11.2,304,37,0,0
24.0,42.0,1341,42.8,73,0.21,100.5,48,218.1,9.5,925,14,0,0
20.9,35.2,1286,47.0,198,0.44,102.7,51,220.4,9.5,862,63,0,0
28.4,38.2,1350,24.8,47,0.27,100.3,58,223.6,7.1,241,14,0,0
29.1,46.2,1426,31.2,179,0.48,103.0,38,222.0,12.2,659,57,1,0
27.3,44.5,1361,38.7,211,0.32,102.7,60,224.2,8.8,472,13,0,0
22.9,32.5,1409,33.3,7,0.41,100.9,58,216.9,12.6,733,59,0,0
27.2,41.7,1860,21.8,31,0.48,103.9,43,218.0,10.5,382,62,0,0
24.7,39.3,1385,39.8,239,0.27,98.6,51,226.8,10.1,266,43,0,0
23.5,40.5,1680,50.0,46,0.41,102.6,34,226.6,10.6,206,16,0,0
25.3,36.3,1445,43.5,144,0.26,104.2,70,214.4,7.7,550,4,0,0
24.0,43.6,1021,40.9,112,0.3,102.6,51,217.9,9.9,211,6,0,0
22.8,32.1,1564,50.2,96,0.36,103.7,55,224.2,7.4,707,38,0,0
24.9,38.8,1430,38.5,110,0.52,104.0,33,216.6,7.8,390,29,0,0
26.8,39.6,1491,37.9,72,0.12,99.8,33,212.9,10.8,741,83,0,0
27.1,42.3,1507,43.3,211,0.25,101.2,56,223.1,11.0,637,15,1,0
21.8,39.3,1214,25.9,122,0.22,104.5,68,226.3,11.3,757,18,1,1
20.5,37.2,1349,44.8,46,0.5,103.4,65,221.2,12.1,488,41,0,0
26.4,42.0,1418,51.7,51,0.24,103.3,58,223.8,13.9,955,1,0,0
28.1,39.1,1709,20.9,95,0.46,101.0,62,219.8,9.9,942,16,0,0
22.4,31.2,1516,49.9,51,0.52,102.3,33,218.1,9.4,371,27,0,0
24.1,43.5,1367,34.9,187,0.48,104.4,36,228.1,9.9,985,41,1,1
28.1,39.5,1245,53.1,106,0.37,99.1,55,211.8,8.1,644,5,0,0
27.5,40.2,1543,54.4,111,0.23,102.9,35,225.4,11.9,238,66,0,0
24.5,41.5,1409,44.1,127,0.29,100.2,70,212.9,12.4,469,5,0,0
29.6,39.2,1383,41.1,18,0.36,99.9,57,226.7,11.4,518,15,0,0
23.7,35.6,1429,43.9,57,0.12,101.6,41,219.7,8.6,569,87,0,0
21.3,29.5,1366,46.0,58,0.4,100.6,64,227.3,10.1,327,70,0,0
23.6,40.3,1410,37.1,158,0.53,99.6,48,217.2,8.4,667,53,0,0
25.1,43.7,1587,26.9,243,0.36,104.3,35,217.6,13.3,781,37,1,1
29.8,49.4,991,74.3,154,0.36,99.0,40,224.4,10.4,819,86,1,1
24.0,38.0,1624,44.1,233,0.36,103.1,69,223.3,11.6,589,57,0,0
22.6,42.4,1442,38.4,211,0.1,102.4,31,223.0,8.6,449,84,1,0
24.8,43.6,1659,40.7,34,0.34,100.0,35,219.5,8.9,481,7,0,0
16.9,25.7,1382,39.5,49,0.46,98.0,40,215.9,10.3,799,21,0,0
23.9,40.0,1691,33.9,171,0.24,100.7,70,220.1,13.4,201,87,0,0
26.7,37.0,1573,45.4,71,0.28,103.4,52,225.2,6.9,947,30,0,0
22.8,39.5,1083,47.4,167,0.37,107.0,48,224.2,6.4,656,64,0,0
26.8,39.7,1325,38.7,35,0.26,100.6,53,224.7,8.9,449,70,0,0
26.7,43.2,1484,40.3,219,0.31,102.9,54,213.4,11.0,676,70,1,1
27.5,35.6,1828,35.0,231,0.34,103.4,35,217.2,9.5,290,16,0,0
20.4,32.7,1668,14.0,239,0.48,102.0,49,221.0,13.3,884,44,1,1
21.6,31.7,1184,45.0,29,0.35,103.4,34,219.2,7.4,394,38,0,0
23.7,42.1,1542,25.6,153,0.35,103.4,41,225.6,9.4,215,4,0,0
23.2,33.0,1530,44.0,10,0.11,97.6,45,223.3,13.7,516,15,0,0
23.8,40.5,1555,50.8,178,0.23,101.6,67,225.2,12.2,794,38,0,0
29.6,42.0,1105,37.6,145,0.24,102.1,70,227.2,8.3,273,27,0,0
25.7,34.8,1320,35.0,227,0.44,100.3,43,221.4,10.2,418,35,0,0
23.4,42.5,1535,41.6,235,0.33,102.0,51,214.0,6.9,749,59,0,0
22.9,35.6,1516,53.9,26,0.21,101.3,57,225.0,7.8,903,41,0,0
20.8,29.0,1474,48.2,131,0.4,100.7,47,215.3,11.3,596,13,0,0
30.8,45.0,1556,40.3,244,0.34,101.1,57,217.9,8.4,746,38,0,0
28.8,41.6,1450,55.0,83,0.24,103.4,39,216.8,8.7,706,63,0,0
23.1,32.0,1310,33.5,198,0.14,101.5,48,228.1,9.2,223,63,0,0
25.7,41.2,1123,63.6,119,0.43,98.8,47,227.1,11.4,396,31,0,0
28.0,42.6,1531,37.8,186,0.24,103.1,34,228.4,10.9,943,38,0,0
25.4,41.9,1528,32.1,168,0.13,97.8,66,223.7,8.1,451,88,0,0
24.7,33.2,1349,35.3,134,0.61,101.6,46,223.3,13.9,287,12,0,0
23.4,41.9,1341,38.5,203,0.31,103.8,57,219.9,10.4,841,72,0,0
22.0,40.4,1436,37.7,6,0.38,102.2,38,227.1,13.4,459,81,0,0
23.6,43.2,1716,39.9,189,0.39,99.4,66,220.5,7.7,742,49,0,0
23.0,40.1,1616,44.5,247,0.75,101.2,58,217.6,10.4,585,25,0,0
25.9,42.4,1285,37.6,206,0.51,101.8,37,222.1,8.7,442,90,1,1
28.5,41.5,1443,34.3,83,0.49,101.1,39,219.0,9.3,418,32,0,0
23.4,33.8,1562,34.6,181,0.62,104.2,35,219.5,10.5,981,50,0,0
25.7,35.6,1581,44.7,238,0.21,96.3,59,218.6,10.6,424,24,0,0
27.3,42.9,1517,44.1,242,0.47,100.3,58,211.3,7.9,849,15,1,1
29.1,44.3,1580,33.8,58,0.47,103.8,66,225.1,9.0,279,39,0,0
27.2,45.2,1528,36.6,44,0.35,99.2,46,223.1,9.3,340,54,0,0
23.1,31.3,1557,35.4,118,0.41,105.9,65,217.1,11.5,538,90,0,0
25.8,42.3,1332,37.6,243,0.44,99.6,34,227.0,10.9,767,48,0,0
25.1,34.0,1560,43.7,187,0.54,103.6,37,216.2,8.8,852,52,0,0
27.4,41.4,1515,32.6,141,0.41,98.0,32,229.0,7.8,629,78,0,0
27.1,37.6,1228,34.8,6,0.36,102.6,36,213.2,9.6,438,38,0,0
28.5,36.9,1448,30.1,16,0.43,103.3,51,230.6,14.0,816,47,0,0
22.1,30.7,1703,36.8,96,0.25,96.5,59,221.1,14.0,581,76,0,0
20.4,32.5,1489,38.6,219,0.14,98.7,51,222.5,8.4,757,41,0,0
24.4,33.7,1588,59.1,244,0.2,102.7,70,224.2,9.9,327,66,1,0
18.6,33.7,1756,35.2,115,0.46,100.9,45,227.1,9.3,461,69,0,0
27.0,43.8,1229,47.5,140,0.37,101.5,48,222.6,12.9,244,86,1,1
27.7,44.6,1126,40.2,218,0.49,102.6,45,222.6,11.8,701,80,1,1
22.1,36.5,1770,30.1,214,0.39,98.7,31,228.3,11.8,822,36,0,0
26.8,42.0,1647,51.8,1,0.3,105.1,54,216.1,7.3,628,70,0,0
28.0,38.5,1636,34.4,222,0.3,103.3,50,216.5,9.0,662,24,0,0
25.1,42.3,1656,45.4,93,0.35,99.8,56,220.9,8.4,551,24,0,0
26.0,43.3,1476,39.8,209,0.43,102.5,45,224.1,11.7,603,53,0,0
26.5,46.3,1490,35.6,245,0.32,104.5,34,227.5,8.3,694,44,0,0
22.3,40.3,1466,36.7,217,0.42,99.9,70,212.3,10.2,430,15,0,0
17.3,32.0,1683,30.9,9,0.29,100.8,35,222.5,11.4,271,50,0,0
24.3,41.6,1332,57.2,155,0.44,103.3,46,211.0,14.0,290,11,0,0
26.9,45.4,1686,41.5,154,0.15,103.1,66,227.9,15.2,425,57,0,0
26.6,42.8,1616,35.9,97,0.12,100.5,36,213.4,9.4,458,7,0,0
27.7,38.1,1733,50.6,155,0.23,101.3,49,212.7,8.6,651,7,0,0
